# Note - 2/19/18,,,,,,
# Note - AXI Goldline KV 370,,,,,,
# Note - _AXi_5320/18,,,,,,
# ESC - VK03531,,,,,,
# Poles - 2,,,,,,
# Gear Ratio - 1,,,,,,
# KV - 1100,,,,,,
# Graph Data - 12 Sessions - Saved Monday, February 19,2018,,,,
# Start Of Session - Sample Time: 0.100,,,,,,
# Reset Source (Cause of reset):  Normal Boot-up Sequence,255,,,,,
# Idle Times: ,,,,,,
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       
True        , True        , True        , True        , True        , True        , True        
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
1.2602,0,20.28,0,0,69.7,0
# Start Of Session - Sample Time: 0.100,,,,,,
# Reset Source (Cause of reset):  Normal Boot-up Sequence,255,,,,,
# Idle Times: ,,,,,,
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       
True        , True        , True        , True        , True        , True        , True        
1.0564,0,20.28,0,0,24.9,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0.211,0,68.3,0
1.0564,0,20.28,0,0,69,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.5,0.211,0,69,0
1.0564,0,20.5,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0564,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.0642,0,20.28,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2053,0,20.5,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.2445,0,20.28,0,0,68.3,0
1.3229,5.49,20.28,0,0,68.3,0
1.3229,5.49,20.28,0,0,68.3,0
1.3229,5.49,20.28,0,0,68.3,5478
1.3229,5.49,20.28,0,0,68.3,5756
1.3229,5.49,20.28,0,0,68.3,5980
1.3229,5.49,20.5,0,0,68.3,6168
1.3229,5.49,20.28,0,0,68.3,6343
